yintercept	key	showSelected2
1227.293565	Afghanistan	Afghanistan
4952.589971	Albania	Albania
8215.514922	Algeria	Algeria
19334.52072	Argentina	Argentina
3624.935347	Armenia	Armenia
3396.101783	Azerbaijan	Azerbaijan
31447.06156	Bahamas	Bahamas
42114.69975	Bahrain	Bahrain
2200.008762	Bangladesh	Bangladesh
13517.40992	Barbados	Barbados
7260.979924	Belarus	Belarus
7284.130573	Belize	Belize
2305.352143	Benin	Benin
5244.387245	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10804.31476	Botswana	Botswana
11075.55445	Brazil	Brazil
67996.60117	Brunei Darussalam	Brunei Darussalam
883.9014923	Burundi	Burundi
1230.644695	Cambodia	Cambodia
2741.775891	Cameroon	Cameroon
1154.625281	Central African Republic	Central African Republic
14800.68814	Chile	Chile
2964.656868	China	China
9421.122491	Colombia	Colombia
3822.195546	Congo	Congo
823.6099221	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11853.95147	Costa Rica	Costa Rica
2946.790144	Côte d'Ivoire	Côte d'Ivoire
3912.233281	Cuba	Cuba
1759.406405	Djibouti	Djibouti
8228.843672	Dominican Republic	Dominican Republic
8488.663934	Ecuador	Ecuador
7346.256061	Egypt	Egypt
6269.585716	El Salvador	El Salvador
5531.503407	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8461.538917	Fiji	Fiji
17509.15059	Gabon	Gabon
1863.633755	Gambia	Gambia
2619.581078	Ghana	Ghana
6277.393885	Guatemala	Guatemala
1599.506574	Guinea	Guinea
4037.289443	Guyana	Guyana
2999.33834	Haiti	Haiti
3878.443925	Honduras	Honduras
2340.371029	India	India
5183.858696	Indonesia	Indonesia
10541.10453	Iran (Islamic Republic of)	Iran (Islamic Republic of)
6754.537031	Iraq	Iraq
9123.232058	Jamaica	Jamaica
8497.18537	Jordan	Jordan
9171.225356	Kazakhstan	Kazakhstan
3369.564787	Kenya	Kenya
75912.36778	Kuwait	Kuwait
2766.706583	Kyrgyzstan	Kyrgyzstan
2457.219282	Lao People's Democratic Republic	Lao People's Democratic Republic
2763.4791	Lesotho	Lesotho
25693.51408	Libya	Libya
1089.927698	Malawi	Malawi
13872.98364	Malaysia	Malaysia
11839.40851	Maldives	Maldives
1562.322879	Mali	Mali
4475.891099	Mauritania	Mauritania
11143.29173	Mauritius	Mauritius
16755.68444	Mexico	Mexico
5135.334622	Moldova (Republic of)	Moldova (Republic of)
4392.191472	Mongolia	Mongolia
4610.281738	Morocco	Morocco
570.7682118	Mozambique	Mozambique
800.2251056	Myanmar	Myanmar
6647.116329	Namibia	Namibia
1845.558911	Nepal	Nepal
3483.113331	Nicaragua	Nicaragua
1025.110369	Niger	Niger
9367.385141	North Macedonia	North Macedonia
3170.443087	Pakistan	Pakistan
13674.55231	Panama	Panama
3419.456006	Papua New Guinea	Papua New Guinea
8796.934016	Paraguay	Paraguay
6221.847349	Peru	Peru
4943.990385	Philippines	Philippines
79965.7025	Qatar	Qatar
763.0930585	Rwanda	Rwanda
11559.68774	Saint Lucia	Saint Lucia
4010.239512	Samoa	Samoa
2216.386205	Sao Tome and Principe	Sao Tome and Principe
42231.59459	Saudi Arabia	Saudi Arabia
2470.22911	Senegal	Senegal
9203.299869	Serbia	Serbia
866.7408228	Sierra Leone	Sierra Leone
52990.24165	Singapore	Singapore
9949.670575	South Africa	South Africa
5549.195575	Sri Lanka	Sri Lanka
3758.767578	Sudan	Sudan
6293.197774	Syrian Arab Republic	Syrian Arab Republic
1251.681891	Tajikistan	Tajikistan
1308.61145	Tanzania (United Republic of)	Tanzania (United Republic of)
8800.848424	Thailand	Thailand
1722.703034	Togo	Togo
5249.06785	Tonga	Tonga
14022.6755	Trinidad and Tobago	Trinidad and Tobago
6862.890554	Tunisia	Tunisia
15874.96705	Türkiye	Türkiye
4077.402203	Tuvalu	Tuvalu
1185.715234	Uganda	Uganda
6837.216309	Ukraine	Ukraine
95018.03515	United Arab Emirates	United Arab Emirates
15303.23661	Uruguay	Uruguay
17386.052	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
3320.441232	Viet Nam	Viet Nam
3022.688391	Yemen	Yemen
1881.348762	Zambia	Zambia
1608.662564	Zimbabwe	Zimbabwe
