y	x	label	key	clickSelects	showSelected2
53.243	1996	Afghanistan	Afghanistan	Afghanistan	Afghanistan
74.592	1996	Albania	Albania	Albania	Albania
68.749	1996	Algeria	Algeria	Algeria	Algeria
73.307	1996	Argentina	Argentina	Argentina	Argentina
69.783	1996	Armenia	Armenia	Armenia	Armenia
62.622	1996	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
70.71	1996	Bahamas	Bahamas	Bahamas	Bahamas
74.355	1996	Bahrain	Bahrain	Bahrain	Bahrain
59.492	1996	Bangladesh	Bangladesh	Bangladesh	Bangladesh
73.546	1996	Barbados	Barbados	Barbados	Barbados
68.901	1996	Belarus	Belarus	Belarus	Belarus
69.806	1996	Belize	Belize	Belize	Belize
55.558	1996	Benin	Benin	Benin	Benin
60.084	1996	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
54.357	1996	Botswana	Botswana	Botswana	Botswana
68.409	1996	Brazil	Brazil	Brazil	Brazil
73.1	1996	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
44.373	1996	Burundi	Burundi	Burundi	Burundi
56.346	1996	Cambodia	Cambodia	Cambodia	Cambodia
52.82	1996	Cameroon	Cameroon	Cameroon	Cameroon
46.831	1996	Central African Republic	Central African Republic	Central African Republic	Central African Republic
74.899	1996	Chile	Chile	Chile	Chile
70.266	1996	China	China	China	China
70.189	1996	Colombia	Colombia	Colombia	Colombia
53.491	1996	Congo	Congo	Congo	Congo
49.307	1996	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
76.804	1996	Costa Rica	Costa Rica	Costa Rica	Costa Rica
51.52	1996	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
74.903	1996	Cuba	Cuba	Cuba	Cuba
56.186	1996	Djibouti	Djibouti	Djibouti	Djibouti
69.097	1996	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
71.362	1996	Ecuador	Ecuador	Ecuador	Ecuador
66.742	1996	Egypt	Egypt	Egypt	Egypt
67.076	1996	El Salvador	El Salvador	El Salvador	El Salvador
53.873	1996	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
66.408	1996	Fiji	Fiji	Fiji	Fiji
60.612	1996	Gabon	Gabon	Gabon	Gabon
56.009	1996	Gambia	Gambia	Gambia	Gambia
56.82	1996	Ghana	Ghana	Ghana	Ghana
64.863	1996	Guatemala	Guatemala	Guatemala	Guatemala
50.544	1996	Guinea	Guinea	Guinea	Guinea
63.205	1996	Guyana	Guyana	Guyana	Guyana
56.154	1996	Haiti	Haiti	Haiti	Haiti
67.439	1996	Honduras	Honduras	Honduras	Honduras
60.984	1996	India	India	India	India
65.355	1996	Indonesia	Indonesia	Indonesia	Indonesia
68.07	1996	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
66.391	1996	Iraq	Iraq	Iraq	Iraq
71.488	1996	Jamaica	Jamaica	Jamaica	Jamaica
71.064	1996	Jordan	Jordan	Jordan	Jordan
63.633	1996	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
55.161	1996	Kenya	Kenya	Kenya	Kenya
75.618	1996	Kuwait	Kuwait	Kuwait	Kuwait
64.276	1996	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
56.891	1996	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
55.232	1996	Lesotho	Lesotho	Lesotho	Lesotho
71.284	1996	Libya	Libya	Libya	Libya
43.441	1996	Malawi	Malawi	Malawi	Malawi
72.327	1996	Malaysia	Malaysia	Malaysia	Malaysia
68.702	1996	Maldives	Maldives	Maldives	Maldives
47.792	1996	Mali	Mali	Mali	Mali
60.063	1996	Mauritania	Mauritania	Mauritania	Mauritania
70.418	1996	Mauritius	Mauritius	Mauritius	Mauritius
72.037	1996	Mexico	Mexico	Mexico	Mexico
64.241	1996	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
60.305	1996	Mongolia	Mongolia	Mongolia	Mongolia
65.238	1996	Morocco	Morocco	Morocco	Morocco
46.636	1996	Mozambique	Mozambique	Mozambique	Mozambique
58.941	1996	Myanmar	Myanmar	Myanmar	Myanmar
56.918	1996	Namibia	Namibia	Namibia	Namibia
59.981	1996	Nepal	Nepal	Nepal	Nepal
66.052	1996	Nicaragua	Nicaragua	Nicaragua	Nicaragua
46.676	1996	Niger	Niger	Niger	Niger
72.235	1996	North Macedonia	North Macedonia	North Macedonia	North Macedonia
60.398	1996	Pakistan	Pakistan	Pakistan	Pakistan
72.675	1996	Panama	Panama	Panama	Panama
61.105	1996	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
69.202	1996	Paraguay	Paraguay	Paraguay	Paraguay
68.147	1996	Peru	Peru	Peru	Peru
68.614	1996	Philippines	Philippines	Philippines	Philippines
74.685	1996	Qatar	Qatar	Qatar	Qatar
