y	x	label	key	clickSelects	showSelected2
62.879	2022	Afghanistan	Afghanistan	Afghanistan	Afghanistan
76.833	2022	Albania	Albania	Albania	Albania
77.129	2022	Algeria	Algeria	Algeria	Algeria
61.929	2022	Angola	Angola	Angola	Angola
79.236	2022	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
76.064	2022	Argentina	Argentina	Argentina	Argentina
73.372	2022	Armenia	Armenia	Armenia	Armenia
73.488	2022	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
74.358	2022	Bahamas	Bahamas	Bahamas	Bahamas
79.246	2022	Bahrain	Bahrain	Bahrain	Bahrain
73.698	2022	Bangladesh	Bangladesh	Bangladesh	Bangladesh
77.706	2022	Barbados	Barbados	Barbados	Barbados
73.246	2022	Belarus	Belarus	Belarus	Belarus
70.962	2022	Belize	Belize	Belize	Belize
59.954	2022	Benin	Benin	Benin	Benin
72.229	2022	Bhutan	Bhutan	Bhutan	Bhutan
64.928	2022	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
75.293	2022	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
65.913	2022	Botswana	Botswana	Botswana	Botswana
73.425	2022	Brazil	Brazil	Brazil	Brazil
74.551	2022	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
59.766	2022	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
61.977	2022	Burundi	Burundi	Burundi	Burundi
74.722	2022	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
69.896	2022	Cambodia	Cambodia	Cambodia	Cambodia
60.958	2022	Cameroon	Cameroon	Cameroon	Cameroon
54.477	2022	Central African Republic	Central African Republic	Central African Republic	Central African Republic
52.997	2022	Chad	Chad	Chad	Chad
79.519	2022	Chile	Chile	Chile	Chile
78.587	2022	China	China	China	China
73.659	2022	Colombia	Colombia	Colombia	Colombia
