x	y
1	3.875
2	0.171875
3	3.947265625
4	1.665771484375
5	0.693939208984375
6	0.248088836669922
7	0.034909725189209
8	0.0692771077156067
9	0.01738291233778
10	0.00871352571994066
11	0.00434715405572206
12	0.00218006946670357
13	0.00108432123852253
14	0.000547679359669928
15	0.000268369625729292
