group	x	y	showSelected1
146	8	28	146
146	9	6	146
146	10	7	146
146	11	0	146
146	12	0	146
147	1	0	147
147	2	0	147
147	3	4	147
147	4	9	147
147	5	17	147
147	6	27	147
147	7	37	147
147	8	28	147
147	9	6	147
147	10	7	147
147	11	0	147
147	12	0	147
148	1	0	148
148	2	0	148
148	3	4	148
148	4	9	148
148	5	18	148
148	6	27	148
148	7	37	148
148	8	28	148
148	9	6	148
148	10	7	148
148	11	0	148
148	12	0	148
149	1	0	149
149	2	0	149
149	3	4	149
149	4	10	149
149	5	18	149
149	6	27	149
149	7	37	149
149	8	28	149
149	9	6	149
149	10	7	149
149	11	0	149
149	12	0	149
150	1	0	150
150	2	0	150
150	3	4	150
150	4	10	150
150	5	19	150
150	6	27	150
150	7	37	150
150	8	28	150
150	9	6	150
150	10	7	150
150	11	0	150
150	12	0	150
151	1	0	151
151	2	0	151
151	3	4	151
151	4	10	151
151	5	19	151
151	6	27	151
151	7	38	151
151	8	28	151
151	9	6	151
151	10	7	151
151	11	0	151
151	12	0	151
152	1	0	152
152	2	0	152
152	3	4	152
152	4	10	152
152	5	19	152
152	6	27	152
152	7	38	152
152	8	28	152
152	9	7	152
152	10	7	152
152	11	0	152
152	12	0	152
153	1	0	153
153	2	0	153
153	3	4	153
153	4	10	153
153	5	19	153
153	6	27	153
153	7	38	153
153	8	28	153
153	9	8	153
153	10	7	153
153	11	0	153
153	12	0	153
154	1	0	154
154	2	0	154
154	3	4	154
154	4	10	154
154	5	19	154
154	6	27	154
154	7	38	154
154	8	29	154
154	9	8	154
154	10	7	154
154	11	0	154
154	12	0	154
155	1	0	155
155	2	0	155
155	3	4	155
155	4	10	155
155	5	19	155
155	6	27	155
155	7	39	155
155	8	29	155
155	9	8	155
155	10	7	155
155	11	0	155
155	12	0	155
156	1	0	156
156	2	0	156
156	3	4	156
156	4	10	156
156	5	19	156
156	6	28	156
156	7	39	156
156	8	29	156
156	9	8	156
156	10	7	156
156	11	0	156
156	12	0	156
157	1	0	157
157	2	0	157
157	3	4	157
157	4	10	157
157	5	19	157
157	6	28	157
157	7	39	157
157	8	30	157
157	9	8	157
157	10	7	157
157	11	0	157
157	12	0	157
158	1	0	158
158	2	0	158
158	3	4	158
158	4	11	158
158	5	19	158
158	6	28	158
158	7	39	158
158	8	30	158
158	9	8	158
158	10	7	158
158	11	0	158
158	12	0	158
159	1	0	159
159	2	0	159
159	3	4	159
159	4	11	159
159	5	19	159
159	6	29	159
159	7	39	159
159	8	30	159
159	9	8	159
159	10	7	159
159	11	0	159
159	12	0	159
160	1	0	160
160	2	0	160
160	3	4	160
160	4	11	160
160	5	19	160
160	6	29	160
160	7	40	160
160	8	30	160
160	9	8	160
160	10	7	160
160	11	0	160
160	12	0	160
161	1	0	161
161	2	0	161
161	3	4	161
161	4	11	161
161	5	19	161
161	6	29	161
161	7	41	161
161	8	30	161
161	9	8	161
161	10	7	161
161	11	0	161
161	12	0	161
162	1	0	162
162	2	0	162
162	3	4	162
162	4	11	162
162	5	19	162
162	6	29	162
162	7	42	162
162	8	30	162
162	9	8	162
162	10	7	162
162	11	0	162
162	12	0	162
163	1	0	163
163	2	0	163
163	3	4	163
163	4	11	163
163	5	19	163
163	6	30	163
163	7	42	163
163	8	30	163
163	9	8	163
163	10	7	163
163	11	0	163
163	12	0	163
164	1	0	164
164	2	0	164
164	3	4	164
164	4	11	164
164	5	19	164
164	6	30	164
164	7	43	164
164	8	30	164
164	9	8	164
164	10	7	164
164	11	0	164
164	12	0	164
165	1	0	165
165	2	0	165
165	3	4	165
165	4	12	165
165	5	19	165
165	6	30	165
165	7	43	165
165	8	30	165
165	9	8	165
165	10	7	165
165	11	0	165
165	12	0	165
166	1	0	166
166	2	0	166
166	3	4	166
166	4	12	166
166	5	19	166
166	6	31	166
166	7	43	166
166	8	30	166
166	9	8	166
166	10	7	166
166	11	0	166
166	12	0	166
167	1	0	167
167	2	0	167
167	3	4	167
167	4	12	167
167	5	19	167
167	6	31	167
167	7	43	167
167	8	31	167
167	9	8	167
167	10	7	167
167	11	0	167
167	12	0	167
168	1	0	168
168	2	0	168
168	3	4	168
168	4	12	168
168	5	19	168
168	6	32	168
168	7	43	168
168	8	31	168
168	9	8	168
168	10	7	168
168	11	0	168
168	12	0	168
169	1	0	169
169	2	0	169
169	3	4	169
169	4	13	169
169	5	19	169
169	6	32	169
169	7	43	169
169	8	31	169
169	9	8	169
169	10	7	169
169	11	0	169
169	12	0	169
170	1	0	170
170	2	0	170
170	3	4	170
170	4	13	170
170	5	19	170
170	6	32	170
170	7	43	170
170	8	32	170
170	9	8	170
170	10	7	170
170	11	0	170
170	12	0	170
171	1	0	171
171	2	1	171
171	3	4	171
171	4	13	171
171	5	19	171
171	6	32	171
171	7	43	171
171	8	32	171
171	9	8	171
171	10	7	171
171	11	0	171
171	12	0	171
172	1	0	172
172	2	2	172
172	3	4	172
172	4	13	172
172	5	19	172
172	6	32	172
172	7	43	172
172	8	32	172
172	9	8	172
172	10	7	172
172	11	0	172
172	12	0	172
173	1	0	173
173	2	2	173
173	3	4	173
173	4	14	173
173	5	19	173
173	6	32	173
173	7	43	173
173	8	32	173
173	9	8	173
173	10	7	173
173	11	0	173
173	12	0	173
174	1	0	174
174	2	2	174
174	3	4	174
174	4	14	174
174	5	20	174
174	6	32	174
174	7	43	174
174	8	32	174
174	9	8	174
174	10	7	174
174	11	0	174
174	12	0	174
175	1	0	175
175	2	3	175
175	3	4	175
175	4	14	175
175	5	20	175
175	6	32	175
175	7	43	175
175	8	32	175
175	9	8	175
175	10	7	175
175	11	0	175
175	12	0	175
176	1	0	176
176	2	3	176
176	3	4	176
176	4	14	176
176	5	21	176
176	6	32	176
176	7	43	176
176	8	32	176
176	9	8	176
176	10	7	176
176	11	0	176
176	12	0	176
177	1	0	177
177	2	3	177
177	3	4	177
177	4	14	177
177	5	21	177
177	6	32	177
177	7	44	177
177	8	32	177
177	9	8	177
177	10	7	177
177	11	0	177
177	12	0	177
178	1	0	178
178	2	3	178
178	3	4	178
178	4	14	178
178	5	21	178
178	6	32	178
178	7	44	178
178	8	33	178
178	9	8	178
178	10	7	178
178	11	0	178
178	12	0	178
179	1	0	179
179	2	3	179
179	3	4	179
179	4	14	179
179	5	21	179
179	6	33	179
179	7	44	179
179	8	33	179
179	9	8	179
179	10	7	179
179	11	0	179
179	12	0	179
180	1	0	180
180	2	3	180
180	3	4	180
180	4	14	180
180	5	21	180
180	6	34	180
180	7	44	180
180	8	33	180
180	9	8	180
180	10	7	180
180	11	0	180
180	12	0	180
181	1	0	181
181	2	3	181
181	3	4	181
181	4	14	181
181	5	21	181
181	6	34	181
181	7	45	181
181	8	33	181
181	9	8	181
181	10	7	181
181	11	0	181
181	12	0	181
182	1	0	182
182	2	3	182
182	3	4	182
182	4	14	182
182	5	22	182
182	6	34	182
182	7	45	182
182	8	33	182
182	9	8	182
182	10	7	182
182	11	0	182
182	12	0	182
183	1	0	183
183	2	3	183
183	3	4	183
183	4	14	183
183	5	22	183
183	6	34	183
183	7	46	183
183	8	33	183
183	9	8	183
183	10	7	183
183	11	0	183
183	12	0	183
184	1	0	184
184	2	3	184
184	3	4	184
184	4	14	184
184	5	22	184
184	6	34	184
184	7	47	184
184	8	33	184
184	9	8	184
184	10	7	184
184	11	0	184
184	12	0	184
185	1	0	185
185	2	3	185
185	3	4	185
185	4	14	185
185	5	22	185
185	6	35	185
185	7	47	185
185	8	33	185
185	9	8	185
185	10	7	185
185	11	0	185
185	12	0	185
186	1	0	186
186	2	3	186
186	3	4	186
186	4	14	186
186	5	23	186
186	6	35	186
186	7	47	186
186	8	33	186
186	9	8	186
186	10	7	186
186	11	0	186
186	12	0	186
187	1	0	187
187	2	3	187
187	3	4	187
187	4	14	187
187	5	23	187
187	6	35	187
187	7	48	187
187	8	33	187
187	9	8	187
187	10	7	187
187	11	0	187
187	12	0	187
188	1	0	188
188	2	3	188
188	3	5	188
188	4	14	188
188	5	23	188
188	6	35	188
188	7	48	188
188	8	33	188
188	9	8	188
188	10	7	188
188	11	0	188
188	12	0	188
189	1	0	189
189	2	3	189
189	3	5	189
189	4	14	189
189	5	23	189
189	6	35	189
189	7	49	189
189	8	33	189
189	9	8	189
189	10	7	189
189	11	0	189
189	12	0	189
190	1	0	190
190	2	3	190
190	3	5	190
190	4	14	190
190	5	23	190
190	6	36	190
190	7	49	190
190	8	33	190
190	9	8	190
190	10	7	190
190	11	0	190
190	12	0	190
191	1	0	191
191	2	3	191
191	3	5	191
191	4	14	191
191	5	23	191
191	6	37	191
191	7	49	191
191	8	33	191
191	9	8	191
191	10	7	191
191	11	0	191
191	12	0	191
192	1	0	192
192	2	3	192
192	3	5	192
192	4	14	192
192	5	23	192
192	6	37	192
192	7	49	192
192	8	33	192
192	9	9	192
192	10	7	192
192	11	0	192
192	12	0	192
193	1	0	193
193	2	3	193
193	3	5	193
193	4	14	193
193	5	23	193
193	6	37	193
193	7	50	193
193	8	33	193
193	9	9	193
193	10	7	193
193	11	0	193
193	12	0	193
194	1	0	194
194	2	3	194
194	3	5	194
194	4	14	194
194	5	24	194
194	6	37	194
194	7	50	194
194	8	33	194
194	9	9	194
194	10	7	194
194	11	0	194
194	12	0	194
195	1	0	195
195	2	3	195
195	3	5	195
195	4	14	195
195	5	24	195
195	6	37	195
195	7	51	195
195	8	33	195
195	9	9	195
195	10	7	195
195	11	0	195
195	12	0	195
196	1	0	196
196	2	3	196
196	3	5	196
196	4	14	196
196	5	24	196
196	6	37	196
196	7	51	196
196	8	33	196
196	9	10	196
196	10	7	196
196	11	0	196
196	12	0	196
197	1	0	197
197	2	3	197
197	3	5	197
197	4	14	197
197	5	24	197
197	6	38	197
197	7	51	197
197	8	33	197
197	9	10	197
197	10	7	197
197	11	0	197
197	12	0	197
198	1	0	198
198	2	3	198
198	3	5	198
198	4	14	198
198	5	24	198
198	6	38	198
198	7	52	198
198	8	33	198
198	9	10	198
198	10	7	198
198	11	0	198
198	12	0	198
199	1	0	199
199	2	3	199
199	3	5	199
199	4	14	199
199	5	24	199
199	6	38	199
199	7	52	199
199	8	34	199
199	9	10	199
199	10	7	199
199	11	0	199
199	12	0	199
200	1	0	200
200	2	3	200
200	3	5	200
200	4	14	200
200	5	24	200
200	6	38	200
200	7	53	200
200	8	34	200
200	9	10	200
200	10	7	200
200	11	0	200
200	12	0	200
201	1	0	201
201	2	3	201
201	3	5	201
201	4	14	201
201	5	24	201
201	6	39	201
201	7	53	201
201	8	34	201
201	9	10	201
201	10	7	201
201	11	0	201
201	12	0	201
202	1	0	202
202	2	3	202
202	3	5	202
202	4	14	202
202	5	24	202
202	6	40	202
202	7	53	202
202	8	34	202
202	9	10	202
202	10	7	202
202	11	0	202
202	12	0	202
203	1	0	203
203	2	3	203
203	3	5	203
203	4	14	203
203	5	24	203
203	6	41	203
203	7	53	203
203	8	34	203
203	9	10	203
203	10	7	203
203	11	0	203
203	12	0	203
204	1	0	204
204	2	3	204
204	3	5	204
204	4	14	204
204	5	25	204
204	6	41	204
204	7	53	204
204	8	34	204
204	9	10	204
204	10	7	204
204	11	0	204
204	12	0	204
205	1	0	205
205	2	3	205
205	3	5	205
205	4	14	205
205	5	25	205
205	6	41	205
205	7	53	205
205	8	34	205
205	9	11	205
205	10	7	205
205	11	0	205
205	12	0	205
206	1	0	206
206	2	3	206
206	3	5	206
206	4	15	206
206	5	25	206
206	6	41	206
206	7	53	206
206	8	34	206
206	9	11	206
206	10	7	206
206	11	0	206
206	12	0	206
207	1	0	207
207	2	3	207
207	3	5	207
207	4	15	207
207	5	25	207
207	6	42	207
207	7	53	207
207	8	34	207
207	9	11	207
207	10	7	207
207	11	0	207
207	12	0	207
208	1	0	208
208	2	3	208
208	3	5	208
208	4	15	208
208	5	25	208
208	6	43	208
208	7	53	208
208	8	34	208
208	9	11	208
208	10	7	208
208	11	0	208
208	12	0	208
209	1	0	209
209	2	3	209
209	3	5	209
209	4	16	209
209	5	25	209
209	6	43	209
209	7	53	209
209	8	34	209
209	9	11	209
209	10	7	209
209	11	0	209
209	12	0	209
210	1	0	210
210	2	3	210
210	3	5	210
210	4	16	210
210	5	25	210
210	6	43	210
210	7	54	210
210	8	34	210
210	9	11	210
210	10	7	210
210	11	0	210
210	12	0	210
211	1	0	211
211	2	3	211
211	3	5	211
211	4	16	211
211	5	26	211
211	6	43	211
211	7	54	211
211	8	34	211
211	9	11	211
211	10	7	211
211	11	0	211
211	12	0	211
212	1	0	212
212	2	3	212
212	3	5	212
212	4	16	212
212	5	26	212
212	6	44	212
212	7	54	212
212	8	34	212
212	9	11	212
212	10	7	212
212	11	0	212
212	12	0	212
213	1	0	213
213	2	3	213
213	3	5	213
213	4	16	213
213	5	26	213
213	6	44	213
213	7	54	213
213	8	35	213
213	9	11	213
213	10	7	213
213	11	0	213
213	12	0	213
214	1	0	214
214	2	3	214
214	3	5	214
214	4	16	214
214	5	26	214
214	6	45	214
214	7	54	214
214	8	35	214
214	9	11	214
214	10	7	214
214	11	0	214
214	12	0	214
215	1	0	215
215	2	3	215
215	3	5	215
215	4	16	215
215	5	26	215
215	6	45	215
215	7	54	215
215	8	35	215
215	9	12	215
215	10	7	215
215	11	0	215
215	12	0	215
216	1	0	216
216	2	3	216
216	3	5	216
216	4	16	216
216	5	26	216
216	6	45	216
216	7	54	216
216	8	36	216
216	9	12	216
216	10	7	216
216	11	0	216
216	12	0	216
217	1	0	217
217	2	3	217
217	3	5	217
217	4	16	217
217	5	26	217
217	6	46	217
217	7	54	217
217	8	36	217
217	9	12	217
217	10	7	217
217	11	0	217
217	12	0	217
218	1	0	218
218	2	3	218
218	3	5	218
218	4	16	218
218	5	26	218
218	6	46	218
218	7	55	218
218	8	36	218
218	9	12	218
218	10	7	218
218	11	0	218
218	12	0	218
219	1	0	219
219	2	3	219
219	3	5	219
219	4	16	219
219	5	26	219
219	6	46	219
219	7	56	219
219	8	36	219
219	9	12	219
219	10	7	219
219	11	0	219
219	12	0	219
220	1	0	220
220	2	3	220
220	3	5	220
220	4	16	220
220	5	26	220
220	6	47	220
220	7	56	220
220	8	36	220
220	9	12	220
220	10	7	220
220	11	0	220
220	12	0	220
221	1	0	221
221	2	3	221
221	3	5	221
221	4	17	221
221	5	26	221
221	6	47	221
221	7	56	221
221	8	36	221
221	9	12	221
221	10	7	221
221	11	0	221
221	12	0	221
222	1	0	222
222	2	3	222
222	3	5	222
222	4	18	222
222	5	26	222
222	6	47	222
222	7	56	222
222	8	36	222
222	9	12	222
222	10	7	222
222	11	0	222
222	12	0	222
223	1	0	223
223	2	3	223
223	3	5	223
223	4	18	223
223	5	26	223
223	6	47	223
223	7	56	223
223	8	37	223
223	9	12	223
223	10	7	223
223	11	0	223
223	12	0	223
224	1	0	224
224	2	3	224
224	3	5	224
224	4	18	224
224	5	26	224
224	6	47	224
224	7	56	224
224	8	38	224
224	9	12	224
224	10	7	224
224	11	0	224
224	12	0	224
225	1	0	225
225	2	3	225
225	3	5	225
225	4	18	225
225	5	26	225
225	6	47	225
225	7	56	225
225	8	39	225
225	9	12	225
225	10	7	225
225	11	0	225
225	12	0	225
226	1	0	226
226	2	3	226
226	3	5	226
226	4	18	226
226	5	26	226
226	6	47	226
226	7	57	226
226	8	39	226
226	9	12	226
226	10	7	226
226	11	0	226
226	12	0	226
227	1	0	227
227	2	3	227
227	3	5	227
227	4	18	227
227	5	26	227
227	6	47	227
227	7	58	227
227	8	39	227
227	9	12	227
227	10	7	227
227	11	0	227
227	12	0	227
228	1	0	228
228	2	3	228
228	3	5	228
228	4	18	228
228	5	26	228
228	6	48	228
228	7	58	228
228	8	39	228
228	9	12	228
228	10	7	228
228	11	0	228
228	12	0	228
229	1	0	229
229	2	3	229
229	3	5	229
229	4	19	229
229	5	26	229
229	6	48	229
229	7	58	229
229	8	39	229
229	9	12	229
229	10	7	229
229	11	0	229
229	12	0	229
230	1	0	230
230	2	3	230
230	3	5	230
230	4	19	230
230	5	26	230
230	6	49	230
230	7	58	230
230	8	39	230
230	9	12	230
230	10	7	230
230	11	0	230
230	12	0	230
231	1	0	231
231	2	3	231
231	3	5	231
231	4	19	231
231	5	26	231
231	6	49	231
231	7	59	231
231	8	39	231
231	9	12	231
231	10	7	231
231	11	0	231
231	12	0	231
232	1	0	232
232	2	3	232
232	3	5	232
232	4	19	232
232	5	26	232
232	6	50	232
232	7	59	232
232	8	39	232
232	9	12	232
232	10	7	232
232	11	0	232
232	12	0	232
233	1	0	233
233	2	3	233
233	3	5	233
233	4	19	233
233	5	26	233
233	6	50	233
233	7	60	233
233	8	39	233
233	9	12	233
233	10	7	233
233	11	0	233
233	12	0	233
234	1	0	234
234	2	3	234
234	3	5	234
234	4	19	234
234	5	26	234
234	6	51	234
234	7	60	234
234	8	39	234
234	9	12	234
234	10	7	234
234	11	0	234
234	12	0	234
235	1	0	235
235	2	3	235
235	3	5	235
235	4	19	235
235	5	26	235
235	6	51	235
235	7	60	235
235	8	40	235
235	9	12	235
235	10	7	235
235	11	0	235
235	12	0	235
236	1	0	236
236	2	3	236
236	3	5	236
236	4	19	236
236	5	27	236
236	6	51	236
236	7	60	236
236	8	40	236
236	9	12	236
236	10	7	236
236	11	0	236
236	12	0	236
237	1	0	237
237	2	3	237
237	3	5	237
237	4	20	237
237	5	27	237
237	6	51	237
237	7	60	237
237	8	40	237
237	9	12	237
237	10	7	237
237	11	0	237
237	12	0	237
238	1	0	238
238	2	3	238
238	3	5	238
238	4	20	238
238	5	28	238
238	6	51	238
238	7	60	238
238	8	40	238
238	9	12	238
238	10	7	238
238	11	0	238
238	12	0	238
239	1	0	239
239	2	3	239
239	3	5	239
239	4	21	239
239	5	28	239
239	6	51	239
239	7	60	239
239	8	40	239
239	9	12	239
239	10	7	239
239	11	0	239
239	12	0	239
240	1	0	240
240	2	3	240
240	3	5	240
240	4	21	240
240	5	28	240
240	6	51	240
240	7	60	240
240	8	40	240
240	9	13	240
240	10	7	240
240	11	0	240
240	12	0	240
241	1	0	241
241	2	3	241
241	3	5	241
241	4	21	241
241	5	28	241
241	6	51	241
241	7	61	241
241	8	40	241
241	9	13	241
241	10	7	241
241	11	0	241
241	12	0	241
242	1	0	242
242	2	3	242
242	3	5	242
242	4	22	242
242	5	28	242
242	6	51	242
242	7	61	242
242	8	40	242
242	9	13	242
242	10	7	242
242	11	0	242
242	12	0	242
243	1	0	243
243	2	3	243
243	3	5	243
243	4	22	243
243	5	29	243
243	6	51	243
243	7	61	243
243	8	40	243
243	9	13	243
243	10	7	243
243	11	0	243
243	12	0	243
244	1	0	244
244	2	3	244
244	3	5	244
244	4	22	244
244	5	29	244
244	6	52	244
244	7	61	244
244	8	40	244
244	9	13	244
244	10	7	244
244	11	0	244
244	12	0	244
245	1	0	245
245	2	3	245
245	3	5	245
245	4	22	245
245	5	29	245
245	6	53	245
245	7	61	245
245	8	40	245
245	9	13	245
245	10	7	245
245	11	0	245
245	12	0	245
246	1	0	246
246	2	3	246
246	3	5	246
246	4	22	246
246	5	29	246
246	6	54	246
246	7	61	246
246	8	40	246
246	9	13	246
246	10	7	246
246	11	0	246
246	12	0	246
247	1	0	247
247	2	3	247
247	3	5	247
247	4	22	247
247	5	30	247
247	6	54	247
247	7	61	247
247	8	40	247
247	9	13	247
247	10	7	247
247	11	0	247
247	12	0	247
248	1	0	248
248	2	3	248
248	3	5	248
248	4	22	248
248	5	30	248
248	6	54	248
248	7	62	248
248	8	40	248
248	9	13	248
248	10	7	248
248	11	0	248
248	12	0	248
249	1	0	249
249	2	3	249
249	3	5	249
249	4	22	249
249	5	30	249
249	6	54	249
249	7	62	249
249	8	40	249
249	9	14	249
249	10	7	249
249	11	0	249
249	12	0	249
250	1	0	250
250	2	3	250
250	3	5	250
250	4	22	250
250	5	30	250
250	6	54	250
250	7	63	250
250	8	40	250
250	9	14	250
250	10	7	250
250	11	0	250
250	12	0	250
251	1	0	251
251	2	3	251
251	3	5	251
251	4	22	251
251	5	31	251
251	6	54	251
251	7	63	251
251	8	40	251
251	9	14	251
251	10	7	251
251	11	0	251
251	12	0	251
252	1	0	252
252	2	3	252
252	3	5	252
252	4	22	252
252	5	31	252
252	6	54	252
252	7	63	252
252	8	41	252
252	9	14	252
252	10	7	252
252	11	0	252
252	12	0	252
253	1	0	253
253	2	3	253
253	3	5	253
253	4	22	253
253	5	32	253
253	6	54	253
253	7	63	253
253	8	41	253
253	9	14	253
253	10	7	253
253	11	0	253
253	12	0	253
254	1	0	254
254	2	3	254
254	3	5	254
254	4	22	254
254	5	32	254
254	6	55	254
254	7	63	254
254	8	41	254
254	9	14	254
254	10	7	254
254	11	0	254
254	12	0	254
255	1	0	255
255	2	3	255
255	3	5	255
255	4	22	255
255	5	33	255
255	6	55	255
255	7	63	255
255	8	41	255
255	9	14	255
255	10	7	255
255	11	0	255
255	12	0	255
256	1	0	256
256	2	3	256
256	3	5	256
256	4	22	256
256	5	33	256
256	6	56	256
256	7	63	256
256	8	41	256
256	9	14	256
256	10	7	256
256	11	0	256
256	12	0	256
257	1	0	257
257	2	3	257
257	3	5	257
257	4	22	257
257	5	34	257
257	6	56	257
257	7	63	257
257	8	41	257
257	9	14	257
257	10	7	257
257	11	0	257
257	12	0	257
258	1	0	258
258	2	3	258
258	3	5	258
258	4	23	258
258	5	34	258
258	6	56	258
258	7	63	258
258	8	41	258
258	9	14	258
258	10	7	258
258	11	0	258
258	12	0	258
259	1	0	259
259	2	3	259
259	3	5	259
259	4	23	259
259	5	34	259
259	6	56	259
259	7	63	259
259	8	42	259
259	9	14	259
259	10	7	259
259	11	0	259
259	12	0	259
260	1	0	260
260	2	3	260
260	3	5	260
260	4	23	260
260	5	34	260
260	6	56	260
260	7	63	260
260	8	43	260
260	9	14	260
260	10	7	260
260	11	0	260
260	12	0	260
261	1	0	261
261	2	3	261
261	3	5	261
261	4	23	261
261	5	34	261
261	6	56	261
261	7	64	261
261	8	43	261
261	9	14	261
261	10	7	261
261	11	0	261
261	12	0	261
262	1	0	262
262	2	3	262
262	3	5	262
262	4	24	262
262	5	34	262
262	6	56	262
262	7	64	262
262	8	43	262
262	9	14	262
262	10	7	262
262	11	0	262
262	12	0	262
263	1	0	263
263	2	3	263
263	3	5	263
263	4	24	263
263	5	35	263
263	6	56	263
263	7	64	263
263	8	43	263
263	9	14	263
263	10	7	263
263	11	0	263
263	12	0	263
264	1	0	264
264	2	3	264
264	3	5	264
264	4	24	264
264	5	35	264
264	6	56	264
264	7	65	264
264	8	43	264
264	9	14	264
264	10	7	264
264	11	0	264
264	12	0	264
265	1	0	265
265	2	3	265
265	3	5	265
265	4	24	265
265	5	35	265
265	6	57	265
265	7	65	265
265	8	43	265
265	9	14	265
265	10	7	265
265	11	0	265
265	12	0	265
266	1	0	266
266	2	3	266
266	3	5	266
266	4	24	266
266	5	35	266
266	6	57	266
266	7	66	266
266	8	43	266
266	9	14	266
266	10	7	266
266	11	0	266
266	12	0	266
267	1	0	267
267	2	3	267
267	3	5	267
267	4	24	267
267	5	35	267
267	6	57	267
267	7	67	267
267	8	43	267
267	9	14	267
267	10	7	267
267	11	0	267
267	12	0	267
268	1	0	268
268	2	3	268
268	3	5	268
268	4	24	268
268	5	35	268
268	6	57	268
268	7	67	268
268	8	44	268
268	9	14	268
268	10	7	268
268	11	0	268
268	12	0	268
269	1	0	269
269	2	3	269
269	3	5	269
269	4	25	269
269	5	35	269
269	6	57	269
269	7	67	269
269	8	44	269
269	9	14	269
269	10	7	269
269	11	0	269
269	12	0	269
270	1	0	270
270	2	3	270
270	3	5	270
270	4	25	270
270	5	35	270
270	6	58	270
270	7	67	270
270	8	44	270
270	9	14	270
270	10	7	270
270	11	0	270
270	12	0	270
271	1	0	271
271	2	3	271
271	3	5	271
271	4	25	271
271	5	35	271
271	6	58	271
271	7	67	271
271	8	44	271
271	9	15	271
271	10	7	271
271	11	0	271
271	12	0	271
272	1	0	272
272	2	3	272
272	3	5	272
272	4	25	272
272	5	36	272
272	6	58	272
272	7	67	272
272	8	44	272
272	9	15	272
272	10	7	272
272	11	0	272
272	12	0	272
273	1	0	273
273	2	3	273
273	3	5	273
273	4	26	273
273	5	36	273
273	6	58	273
273	7	67	273
273	8	44	273
273	9	15	273
273	10	7	273
273	11	0	273
273	12	0	273
274	1	0	274
274	2	3	274
274	3	5	274
274	4	26	274
274	5	36	274
274	6	58	274
274	7	68	274
274	8	44	274
274	9	15	274
274	10	7	274
274	11	0	274
274	12	0	274
275	1	0	275
275	2	3	275
275	3	5	275
275	4	27	275
275	5	36	275
275	6	58	275
275	7	68	275
275	8	44	275
275	9	15	275
275	10	7	275
275	11	0	275
275	12	0	275
276	1	0	276
276	2	3	276
276	3	5	276
276	4	27	276
276	5	36	276
276	6	59	276
276	7	68	276
276	8	44	276
276	9	15	276
276	10	7	276
276	11	0	276
276	12	0	276
277	1	0	277
277	2	3	277
277	3	5	277
277	4	27	277
277	5	36	277
277	6	59	277
277	7	68	277
277	8	44	277
277	9	16	277
277	10	7	277
277	11	0	277
277	12	0	277
278	1	0	278
278	2	3	278
278	3	5	278
278	4	28	278
278	5	36	278
278	6	59	278
278	7	68	278
278	8	44	278
278	9	16	278
278	10	7	278
278	11	0	278
278	12	0	278
279	1	0	279
279	2	3	279
279	3	5	279
279	4	28	279
279	5	36	279
279	6	59	279
279	7	69	279
279	8	44	279
279	9	16	279
279	10	7	279
279	11	0	279
279	12	0	279
280	1	0	280
280	2	3	280
280	3	5	280
280	4	28	280
280	5	36	280
280	6	59	280
280	7	69	280
280	8	44	280
280	9	17	280
280	10	7	280
280	11	0	280
280	12	0	280
281	1	0	281
281	2	3	281
281	3	5	281
281	4	28	281
281	5	36	281
281	6	59	281
281	7	70	281
281	8	44	281
281	9	17	281
281	10	7	281
281	11	0	281
281	12	0	281
282	1	0	282
282	2	3	282
282	3	5	282
282	4	28	282
282	5	36	282
282	6	59	282
282	7	71	282
282	8	44	282
282	9	17	282
282	10	7	282
282	11	0	282
282	12	0	282
283	1	0	283
283	2	3	283
283	3	6	283
283	4	28	283
283	5	36	283
283	6	59	283
283	7	71	283
283	8	44	283
283	9	17	283
283	10	7	283
283	11	0	283
283	12	0	283
284	1	0	284
284	2	3	284
284	3	6	284
284	4	29	284
284	5	36	284
284	6	59	284
284	7	71	284
284	8	44	284
284	9	17	284
284	10	7	284
284	11	0	284
284	12	0	284
285	1	0	285
285	2	3	285
285	3	6	285
285	4	29	285
285	5	37	285
285	6	59	285
285	7	71	285
285	8	44	285
285	9	17	285
285	10	7	285
285	11	0	285
285	12	0	285
286	1	0	286
286	2	3	286
286	3	6	286
286	4	29	286
286	5	37	286
286	6	60	286
286	7	71	286
286	8	44	286
286	9	17	286
286	10	7	286
286	11	0	286
286	12	0	286
287	1	0	287
287	2	3	287
287	3	6	287
287	4	29	287
287	5	37	287
287	6	61	287
287	7	71	287
287	8	44	287
287	9	17	287
287	10	7	287
287	11	0	287
287	12	0	287
288	1	0	288
288	2	3	288
288	3	6	288
288	4	29	288
288	5	38	288
288	6	61	288
288	7	71	288
288	8	44	288
288	9	17	288
288	10	7	288
288	11	0	288
288	12	0	288
289	1	0	289
289	2	3	289
289	3	6	289
289	4	29	289
289	5	38	289
289	6	61	289
289	7	71	289
289	8	45	289
289	9	17	289
289	10	7	289
289	11	0	289
289	12	0	289
290	1	0	290
290	2	3	290
290	3	6	290
290	4	29	290
290	5	38	290
290	6	62	290
290	7	71	290
290	8	45	290
290	9	17	290
290	10	7	290
290	11	0	290
290	12	0	290
291	1	0	291
291	2	3	291
291	3	6	291
291	4	29	291
291	5	38	291
291	6	62	291
291	7	71	291
291	8	45	291
291	9	18	291
291	10	7	291
291	11	0	291
291	12	0	291
292	1	0	292
292	2	3	292
292	3	6	292
